country_code,country,source1,source2,year,exports
POL,Poland,1.0,1.0,1994,
POL,Poland,1.0,1.0,1995,
POL,Poland,1.0,1.0,1996,
POL,Poland,1.0,1.0,1997,
POL,Poland,1.0,1.0,1998,
POL,Poland,1.0,1.0,1999,
POL,Poland,1.0,1.0,2000,
POL,Poland,1.0,1.0,2001,
POL,Poland,1.0,1.0,2002,
POL,Poland,1.0,1.0,2003,
POL,Poland,1.0,1.0,2004,
POL,Poland,1.0,1.0,2005,
POL,Poland,1.0,1.0,2006,
POL,Poland,1.0,1.0,2007,
POL,Poland,1.0,1.0,2008,
POL,Poland,1.0,1.0,2009,
POL,Poland,1.0,1.0,2010,
POL,Poland,1.0,1.0,2011,
POL,Poland,1.0,1.0,2012,
POL,Poland,1.0,1.0,2013,
POL,Poland,1.0,1.0,2014,
POL,Poland,2.0,2.0,1870,
POL,Poland,2.0,2.0,1871,
POL,Poland,2.0,2.0,1872,
POL,Poland,2.0,2.0,1873,
POL,Poland,2.0,2.0,1874,
POL,Poland,2.0,2.0,1875,
POL,Poland,2.0,2.0,1876,
POL,Poland,2.0,2.0,1877,
POL,Poland,2.0,2.0,1878,
POL,Poland,2.0,2.0,1879,
POL,Poland,2.0,2.0,1880,
POL,Poland,2.0,2.0,1881,
POL,Poland,2.0,2.0,1882,
POL,Poland,2.0,2.0,1883,
POL,Poland,2.0,2.0,1884,
POL,Poland,2.0,2.0,1885,
POL,Poland,2.0,2.0,1886,
POL,Poland,2.0,2.0,1887,
POL,Poland,2.0,2.0,1888,
POL,Poland,2.0,2.0,1889,
POL,Poland,2.0,2.0,1890,
POL,Poland,2.0,2.0,1891,
POL,Poland,2.0,2.0,1892,
POL,Poland,2.0,2.0,1893,
POL,Poland,2.0,2.0,1894,
POL,Poland,2.0,2.0,1895,
POL,Poland,2.0,2.0,1896,
POL,Poland,2.0,2.0,1897,
POL,Poland,2.0,2.0,1898,
POL,Poland,2.0,2.0,1899,
POL,Poland,2.0,2.0,1900,
POL,Poland,2.0,2.0,1901,
POL,Poland,2.0,2.0,1902,
POL,Poland,2.0,2.0,1903,
POL,Poland,2.0,2.0,1904,
POL,Poland,2.0,2.0,1905,
POL,Poland,2.0,2.0,1906,
POL,Poland,2.0,2.0,1907,
POL,Poland,2.0,2.0,1908,
POL,Poland,2.0,2.0,1909,
POL,Poland,2.0,2.0,1910,
POL,Poland,2.0,2.0,1911,
POL,Poland,2.0,2.0,1912,
POL,Poland,2.0,2.0,1913,
POL,Poland,2.0,2.0,1914,
POL,Poland,2.0,2.0,1915,
POL,Poland,2.0,2.0,1916,
POL,Poland,2.0,2.0,1917,
POL,Poland,2.0,2.0,1918,
POL,Poland,2.0,2.0,1919,
POL,Poland,2.0,2.0,1920,
POL,Poland,2.0,2.0,1921,
POL,Poland,2.0,2.0,1922,
POL,Poland,2.0,2.0,1923,
POL,Poland,2.0,2.0,1924,
POL,Poland,2.0,2.0,1925,
POL,Poland,2.0,2.0,1926,
POL,Poland,2.0,2.0,1927,
POL,Poland,2.0,2.0,1928,
POL,Poland,2.0,2.0,1929,
POL,Poland,2.0,2.0,1930,
POL,Poland,2.0,2.0,1931,
POL,Poland,2.0,2.0,1932,
POL,Poland,2.0,2.0,1933,
POL,Poland,2.0,2.0,1934,
POL,Poland,2.0,2.0,1935,
POL,Poland,2.0,2.0,1936,
POL,Poland,2.0,2.0,1937,
POL,Poland,2.0,2.0,1938,
POL,Poland,2.0,2.0,1939,
POL,Poland,2.0,2.0,1940,
POL,Poland,2.0,2.0,1941,
POL,Poland,2.0,2.0,1942,
POL,Poland,2.0,2.0,1943,
POL,Poland,2.0,2.0,1944,
POL,Poland,2.0,2.0,1945,
POL,Poland,2.0,2.0,1946,
POL,Poland,2.0,2.0,1947,
POL,Poland,2.0,2.0,1948,
POL,Poland,2.0,2.0,1949,
POL,Poland,2.0,2.0,1950,
POL,Poland,2.0,2.0,1951,
POL,Poland,2.0,2.0,1952,
POL,Poland,2.0,2.0,1953,
POL,Poland,2.0,2.0,1954,
POL,Poland,2.0,2.0,1955,
POL,Poland,2.0,2.0,1956,
POL,Poland,2.0,2.0,1957,
POL,Poland,2.0,2.0,1958,
POL,Poland,2.0,2.0,1959,
POL,Poland,2.0,2.0,1960,4.5
POL,Poland,2.0,2.0,1961,8.8
POL,Poland,2.0,2.0,1962,7.8
POL,Poland,2.0,2.0,1963,6.4
POL,Poland,2.0,2.0,1964,
POL,Poland,2.0,2.0,1965,
POL,Poland,2.0,2.0,1966,
POL,Poland,2.0,2.0,1967,
POL,Poland,2.0,2.0,1968,
POL,Poland,2.0,2.0,1969,
POL,Poland,2.0,2.0,1970,3547.67
POL,Poland,2.0,2.0,1971,3872.01
POL,Poland,2.0,2.0,1972,4927.38
POL,Poland,2.0,2.0,1973,6432.02
POL,Poland,2.0,2.0,1974,8320.56
POL,Poland,2.0,2.0,1975,10282.38
POL,Poland,2.0,2.0,1976,11016.68
POL,Poland,2.0,2.0,1977,12265.08
POL,Poland,2.0,2.0,1978,14113.99
POL,Poland,2.0,2.0,1979,16368.26
POL,Poland,2.0,2.0,1980,17016.67
POL,Poland,2.0,2.0,1981,13267.12
POL,Poland,2.0,2.0,1982,11227.25
POL,Poland,2.0,2.0,1983,11581.74
POL,Poland,2.0,2.0,1984,11777.61
POL,Poland,2.0,2.0,1985,11988.7482126896
POL,Poland,2.0,2.0,1986,12073.69
POL,Poland,2.0,2.0,1987,12204.841
POL,Poland,2.0,2.0,1988,13552.493
POL,Poland,2.0,2.0,1989,13532.754494589199
POL,Poland,2.0,2.0,1990,13626.836526315801
POL,Poland,2.0,2.0,1991,14912.5482319736
POL,Poland,2.0,2.0,1992,13186.491000000002
POL,Poland,2.0,2.0,1993,14148.641000000001
POL,Poland,2.0,2.0,1994,17240.877
POL,Poland,2.0,2.0,1995,22898.722
POL,Poland,2.0,2.0,1996,24447.732000000004
POL,Poland,2.0,2.0,1997,25753.905
POL,Poland,2.0,2.0,1998,28243.902000000002
POL,Poland,2.0,2.0,1999,27408.0307
POL,Poland,2.0,2.0,2000,31645.699
POL,Poland,2.0,2.0,2001,36092.149769
POL,Poland,2.0,2.0,2002,41009.1415
POL,Poland,2.0,2.0,2003,53576.9106
POL,Poland,2.0,2.0,2004,73781.173379
POL,Poland,2.0,2.0,2005,89259.5114
POL,Poland,2.0,2.0,2006,110896.4514
POL,Poland,2.0,2.0,2007,140416.8162
POL,Poland,2.0,2.0,2008,171067.8695
POL,Poland,2.0,2.0,2009,136783.4357
POL,Poland,2.0,2.0,2010,154766.1898
POL,Poland,2.0,2.0,2011,182319.5625
POL,Poland,2.0,2.0,2012,179533.4118
POL,Poland,2.0,2.0,2013,196946.5826
POL,Poland,2.0,2.0,2014,208785.6405
POL,Poland,2.2,2.2,1870,
POL,Poland,2.2,2.2,1871,
POL,Poland,2.2,2.2,1872,
POL,Poland,2.2,2.2,1873,
POL,Poland,2.2,2.2,1874,
POL,Poland,2.2,2.2,1875,
POL,Poland,2.2,2.2,1876,
POL,Poland,2.2,2.2,1877,
POL,Poland,2.2,2.2,1878,
POL,Poland,2.2,2.2,1879,
POL,Poland,2.2,2.2,1880,
POL,Poland,2.2,2.2,1881,
POL,Poland,2.2,2.2,1882,
POL,Poland,2.2,2.2,1883,
POL,Poland,2.2,2.2,1884,
POL,Poland,2.2,2.2,1885,
POL,Poland,2.2,2.2,1886,
POL,Poland,2.2,2.2,1887,
POL,Poland,2.2,2.2,1888,
POL,Poland,2.2,2.2,1889,
POL,Poland,2.2,2.2,1890,
POL,Poland,2.2,2.2,1891,
POL,Poland,2.2,2.2,1892,
POL,Poland,2.2,2.2,1893,
POL,Poland,2.2,2.2,1894,
POL,Poland,2.2,2.2,1895,
POL,Poland,2.2,2.2,1896,
POL,Poland,2.2,2.2,1897,
POL,Poland,2.2,2.2,1898,
POL,Poland,2.2,2.2,1899,
POL,Poland,2.2,2.2,1900,
POL,Poland,2.2,2.2,1901,
POL,Poland,2.2,2.2,1902,
POL,Poland,2.2,2.2,1903,
POL,Poland,2.2,2.2,1904,
POL,Poland,2.2,2.2,1905,
POL,Poland,2.2,2.2,1906,
POL,Poland,2.2,2.2,1907,
POL,Poland,2.2,2.2,1908,
POL,Poland,2.2,2.2,1909,
POL,Poland,2.2,2.2,1910,
POL,Poland,2.2,2.2,1911,
POL,Poland,2.2,2.2,1912,
POL,Poland,2.2,2.2,1913,
POL,Poland,2.2,2.2,1914,
POL,Poland,2.2,2.2,1915,
POL,Poland,2.2,2.2,1916,
POL,Poland,2.2,2.2,1917,
POL,Poland,2.2,2.2,1918,
POL,Poland,2.2,2.2,1919,
POL,Poland,2.2,2.2,1920,
POL,Poland,2.2,2.2,1921,
POL,Poland,2.2,2.2,1922,
POL,Poland,2.2,2.2,1923,
POL,Poland,2.2,2.2,1924,
POL,Poland,2.2,2.2,1925,
POL,Poland,2.2,2.2,1926,
POL,Poland,2.2,2.2,1927,
POL,Poland,2.2,2.2,1928,
POL,Poland,2.2,2.2,1929,
POL,Poland,2.2,2.2,1930,
POL,Poland,2.2,2.2,1931,
POL,Poland,2.2,2.2,1932,
POL,Poland,2.2,2.2,1933,
POL,Poland,2.2,2.2,1934,
POL,Poland,2.2,2.2,1935,
POL,Poland,2.2,2.2,1936,
POL,Poland,2.2,2.2,1937,
POL,Poland,2.2,2.2,1938,
POL,Poland,2.2,2.2,1939,
POL,Poland,2.2,2.2,1940,
POL,Poland,2.2,2.2,1941,
POL,Poland,2.2,2.2,1942,
POL,Poland,2.2,2.2,1943,
POL,Poland,2.2,2.2,1944,
POL,Poland,2.2,2.2,1945,
POL,Poland,2.2,2.2,1946,
POL,Poland,2.2,2.2,1947,
POL,Poland,2.2,2.2,1948,
POL,Poland,2.2,2.2,1949,
POL,Poland,2.2,2.2,1950,
POL,Poland,2.2,2.2,1951,
POL,Poland,2.2,2.2,1952,
POL,Poland,2.2,2.2,1953,
POL,Poland,2.2,2.2,1954,
POL,Poland,2.2,2.2,1955,
POL,Poland,2.2,2.2,1956,
POL,Poland,2.2,2.2,1957,
POL,Poland,2.2,2.2,1958,
POL,Poland,2.2,2.2,1959,
POL,Poland,2.2,2.2,1960,
POL,Poland,2.2,2.2,1961,
POL,Poland,2.2,2.2,1962,
POL,Poland,2.2,2.2,1963,
POL,Poland,2.2,2.2,1964,2096.5
POL,Poland,2.2,2.2,1965,2227.80004882812
POL,Poland,2.2,2.2,1966,2272.0
POL,Poland,2.2,2.2,1967,2526.5
POL,Poland,2.2,2.2,1968,2867.80004882812
POL,Poland,2.2,2.2,1969,3141.5
POL,Poland,2.2,2.2,1970,
POL,Poland,2.2,2.2,1971,
POL,Poland,2.2,2.2,1972,
POL,Poland,2.2,2.2,1973,
POL,Poland,2.2,2.2,1974,
POL,Poland,2.2,2.2,1975,
POL,Poland,2.2,2.2,1976,
POL,Poland,2.2,2.2,1977,
POL,Poland,2.2,2.2,1978,
POL,Poland,2.2,2.2,1979,
POL,Poland,2.2,2.2,1980,
POL,Poland,2.2,2.2,1981,
POL,Poland,2.2,2.2,1982,
POL,Poland,2.2,2.2,1983,
POL,Poland,2.2,2.2,1984,
POL,Poland,2.2,2.2,1985,
POL,Poland,2.2,2.2,1986,
POL,Poland,2.2,2.2,1987,
POL,Poland,2.2,2.2,1988,
POL,Poland,2.2,2.2,1989,
POL,Poland,2.2,2.2,1990,
POL,Poland,2.2,2.2,1991,
POL,Poland,2.2,2.2,1992,
POL,Poland,2.2,2.2,1993,
POL,Poland,2.2,2.2,1994,
POL,Poland,2.2,2.2,1995,
POL,Poland,2.2,2.2,1996,
POL,Poland,2.2,2.2,1997,
POL,Poland,2.2,2.2,1998,
POL,Poland,2.2,2.2,1999,
POL,Poland,2.2,2.2,2000,
POL,Poland,2.2,2.2,2001,
POL,Poland,2.2,2.2,2002,
POL,Poland,2.2,2.2,2003,
POL,Poland,2.2,2.2,2004,
POL,Poland,2.2,2.2,2005,
POL,Poland,2.2,2.2,2006,
POL,Poland,2.2,2.2,2007,
POL,Poland,2.2,2.2,2008,
POL,Poland,2.2,2.2,2009,
POL,Poland,2.2,2.2,2010,
POL,Poland,2.2,2.2,2011,
POL,Poland,2.2,2.2,2012,
POL,Poland,2.2,2.2,2013,
POL,Poland,2.2,2.2,2014,
RUS,Russia,,,1870,
RUS,Russia,,,1871,
RUS,Russia,,,1872,
RUS,Russia,,,1873,
RUS,Russia,,,1874,
RUS,Russia,,,1875,
RUS,Russia,,,1876,
RUS,Russia,,,1877,
RUS,Russia,,,1878,
RUS,Russia,,,1879,
RUS,Russia,,,1880,
RUS,Russia,,,1881,
RUS,Russia,,,1882,
RUS,Russia,,,1883,
RUS,Russia,,,1884,
RUS,Russia,,,1885,
RUS,Russia,,,1886,
RUS,Russia,,,1887,
RUS,Russia,,,1888,
RUS,Russia,,,1889,
RUS,Russia,,,1890,
RUS,Russia,,,1891,
RUS,Russia,,,1892,
RUS,Russia,,,1893,
RUS,Russia,,,1894,
RUS,Russia,,,1895,
RUS,Russia,,,1896,
RUS,Russia,,,1897,
RUS,Russia,,,1898,
RUS,Russia,,,1899,
RUS,Russia,,,1900,
RUS,Russia,,,1901,
RUS,Russia,,,1902,
RUS,Russia,,,1903,
RUS,Russia,,,1904,
RUS,Russia,,,1905,
RUS,Russia,,,1906,
RUS,Russia,,,1907,
RUS,Russia,,,1908,
RUS,Russia,,,1909,
RUS,Russia,,,1910,
RUS,Russia,,,1911,
RUS,Russia,,,1912,
RUS,Russia,,,1913,
RUS,Russia,,,1914,
RUS,Russia,,,1915,
RUS,Russia,,,1916,
RUS,Russia,,,1917,
RUS,Russia,,,1918,
RUS,Russia,,,1919,
RUS,Russia,,,1920,
RUS,Russia,,,1921,
RUS,Russia,,,1922,
RUS,Russia,,,1923,
RUS,Russia,,,1924,
RUS,Russia,,,1925,
RUS,Russia,,,1926,
RUS,Russia,,,1927,
RUS,Russia,,,1928,
RUS,Russia,,,1929,
RUS,Russia,,,1930,
RUS,Russia,,,1931,
RUS,Russia,,,1932,
RUS,Russia,,,1933,
RUS,Russia,,,1934,
RUS,Russia,,,1935,
RUS,Russia,,,1936,
RUS,Russia,,,1937,
RUS,Russia,,,1938,
RUS,Russia,,,1939,
RUS,Russia,,,1940,
RUS,Russia,,,1941,
RUS,Russia,,,1942,
RUS,Russia,,,1943,
RUS,Russia,,,1944,
RUS,Russia,,,1945,
RUS,Russia,,,1946,
RUS,Russia,,,1947,
RUS,Russia,,,1948,
RUS,Russia,,,1949,
RUS,Russia,,,1950,
RUS,Russia,,,1951,
RUS,Russia,,,1952,
RUS,Russia,,,1953,
RUS,Russia,,,1954,
RUS,Russia,,,1955,
RUS,Russia,,,1956,
RUS,Russia,,,1957,
RUS,Russia,,,1958,
RUS,Russia,,,1959,
RUS,Russia,,,1960,
RUS,Russia,,,1961,
RUS,Russia,,,1962,
RUS,Russia,,,1963,
RUS,Russia,,,1964,
RUS,Russia,,,1965,
RUS,Russia,,,1966,
RUS,Russia,,,1967,
RUS,Russia,,,1968,
RUS,Russia,,,1969,
RUS,Russia,,,1970,
RUS,Russia,,,1971,
RUS,Russia,,,1972,
RUS,Russia,,,1973,
RUS,Russia,,,1974,
RUS,Russia,,,1975,
RUS,Russia,,,1976,
RUS,Russia,,,1977,
RUS,Russia,,,1978,
RUS,Russia,,,1979,
RUS,Russia,,,1980,
RUS,Russia,,,1981,
RUS,Russia,,,1982,
RUS,Russia,,,1983,
RUS,Russia,,,1984,
RUS,Russia,,,1985,
RUS,Russia,,,1986,
RUS,Russia,,,1987,
RUS,Russia,,,1988,
RUS,Russia,,,1989,
RUS,Russia,,,1990,
RUS,Russia,,,1991,
RUS,Russia,,,1992,
RUS,Russia,,,1993,
RUS,Russia,,,1994,
RUS,Russia,,,1995,
RUS,Russia,,,1996,
RUS,Russia,,,1997,
RUS,Russia,,,1998,
RUS,Russia,,,1999,
RUS,Russia,,,2000,
RUS,Russia,,,2001,
RUS,Russia,,,2002,
RUS,Russia,,,2003,
RUS,Russia,,,2004,
RUS,Russia,,,2005,
RUS,Russia,,,2006,
RUS,Russia,,,2007,
RUS,Russia,,,2008,
RUS,Russia,,,2009,
RUS,Russia,,,2010,
RUS,Russia,,,2011,
RUS,Russia,,,2012,
RUS,Russia,,,2013,
RUS,Russia,,,2014,
RUS,Russia,1.0,1.0,1870,210.526321411133
RUS,Russia,1.0,1.0,1871,222.289154052734
RUS,Russia,1.0,1.0,1872,212.33766174316398
RUS,Russia,1.0,1.0,1873,268.730010986328
RUS,Russia,1.0,1.0,1874,317.329986572266
RUS,Russia,1.0,1.0,1875,264.67999267578097
RUS,Russia,1.0,1.0,1876,278.369995117188
RUS,Russia,1.0,1.0,1877,373.070007324219
RUS,Russia,1.0,1.0,1878,437.859985351562
RUS,Russia,1.0,1.0,1879,453.589996337891
RUS,Russia,1.0,1.0,1880,318.67999267578097
RUS,Russia,1.0,1.0,1881,316.730010986328
RUS,Russia,1.0,1.0,1882,388.690002441406
RUS,Russia,1.0,1.0,1883,395.059997558594
RUS,Russia,1.0,1.0,1884,355.070007324219
RUS,Russia,1.0,1.0,1885,316.69000244140597
RUS,Russia,1.0,1.0,1886,228.30187988281202
RUS,Russia,1.0,1.0,1887,274.22222900390597
RUS,Russia,1.0,1.0,1888,321.31146240234403
RUS,Russia,1.0,1.0,1889,371.782165527344
RUS,Russia,1.0,1.0,1890,360.993347167969
RUS,Russia,1.0,1.0,1891,388.461547851562
RUS,Russia,1.0,1.0,1892,219.354843139648
RUS,Russia,1.0,1.0,1893,286.602874755859
RUS,Russia,1.0,1.0,1894,339.593902587891
RUS,Russia,1.0,1.0,1895,355.196899414062
RUS,Russia,1.0,1.0,1896,349.746185302734
RUS,Russia,1.0,1.0,1897,368.686859130859
RUS,Russia,1.0,1.0,1898,370.202026367188
RUS,Russia,1.0,1.0,1899,313.5
RUS,Russia,1.0,1.0,1900,431.9287109375
RUS,Russia,1.0,1.0,1901,381.0
RUS,Russia,1.0,1.0,1902,434.343444824219
RUS,Russia,1.0,1.0,1903,503.015075683594
RUS,Russia,1.0,1.0,1904,508.080810546875
RUS,Russia,1.0,1.0,1905,523.076904296875
RUS,Russia,1.0,1.0,1906,555.837585449219
RUS,Russia,1.0,1.0,1907,526.5
RUS,Russia,1.0,1.0,1908,506.598999023438
RUS,Russia,1.0,1.0,1909,724.8731079101559
RUS,Russia,1.0,1.0,1910,707.6923217773441
RUS,Russia,1.0,1.0,1911,811.7346801757809
RUS,Russia,1.0,1.0,1912,782.9896850585941
RUS,Russia,1.0,1.0,1913,775.5101928710941
RUS,Russia,1.0,1.0,1914,495.388610839844
RUS,Russia,1.0,1.0,1915,460.10256958007795
RUS,Russia,1.0,1.0,1916,171.130950927734
RUS,Russia,1.0,1.0,1917,
RUS,Russia,1.0,1.0,1918,
RUS,Russia,1.0,1.0,1919,5.5439152717590305
RUS,Russia,1.0,1.0,1920,0.571052610874176
RUS,Russia,1.0,1.0,1921,8.242856979370119
RUS,Russia,1.0,1.0,1922,38.3197174072266
RUS,Russia,1.0,1.0,1923,100.399024963379
RUS,Russia,1.0,1.0,1924,166.30090332031202
RUS,Russia,1.0,1.0,1925,284.965484619141
RUS,Russia,1.0,1.0,1926,348.77371215820295
RUS,Russia,1.0,1.0,1927,397.187103271484
RUS,Russia,1.0,1.0,1928,403.030578613281
RUS,Russia,1.0,1.0,1929,473.692810058594
RUS,Russia,1.0,1.0,1930,536.082458496094
RUS,Russia,1.0,1.0,1931,418.149475097656
RUS,Russia,1.0,1.0,1932,268.657958984375
RUS,Russia,1.0,1.0,1933,227.005966186523
RUS,Russia,1.0,1.0,1934,292.548950195312
RUS,Russia,1.0,1.0,1935,326.0
RUS,Russia,1.0,1.0,1936,269.30694580078097
RUS,Russia,1.0,1.0,1937,341.222869873047
RUS,Russia,1.0,1.0,1938,267.068267822266
RUS,Russia,1.0,1.0,1939,20.8634529113769
RUS,Russia,1.0,1.0,1940,
RUS,Russia,1.0,1.0,1941,
RUS,Russia,1.0,1.0,1942,
RUS,Russia,1.0,1.0,1943,
RUS,Russia,1.0,1.0,1944,
RUS,Russia,1.0,1.0,1945,56.943397521972706
RUS,Russia,1.0,1.0,1946,653.700012207031
RUS,Russia,1.0,1.0,1947,7708.7998046875
RUS,Russia,1.0,1.0,1948,1308.09997558594
RUS,Russia,1.0,1.0,1949,1447.1999511718802
RUS,Russia,1.0,1.0,1950,1794.59997558594
RUS,Russia,1.0,1.0,1951,2290.80004882812
RUS,Russia,1.0,1.0,1952,2789.89990234375
RUS,Russia,1.0,1.0,1953,2947.69995117188
RUS,Russia,1.0,1.0,1954,3223.10009765625
RUS,Russia,1.0,1.0,1955,3426.60009765625
RUS,Russia,1.0,1.0,1956,3615.0
RUS,Russia,1.0,1.0,1957,4381.39990234375
RUS,Russia,1.0,1.0,1958,4299.2001953125
RUS,Russia,1.0,1.0,1959,5450.2998046875
RUS,Russia,1.0,1.0,1960,
RUS,Russia,1.0,1.0,1961,
RUS,Russia,1.0,1.0,1962,
RUS,Russia,1.0,1.0,1963,
RUS,Russia,1.0,1.0,1964,
RUS,Russia,1.0,1.0,1965,
RUS,Russia,1.0,1.0,1966,
RUS,Russia,1.0,1.0,1967,
RUS,Russia,1.0,1.0,1968,
RUS,Russia,1.0,1.0,1969,
RUS,Russia,1.0,1.0,1970,
RUS,Russia,1.0,1.0,1971,
RUS,Russia,1.0,1.0,1972,
RUS,Russia,1.0,1.0,1973,
RUS,Russia,1.0,1.0,1974,
RUS,Russia,1.0,1.0,1975,
RUS,Russia,1.0,1.0,1976,
RUS,Russia,1.0,1.0,1977,
RUS,Russia,1.0,1.0,1978,
RUS,Russia,1.0,1.0,1979,
RUS,Russia,1.0,1.0,1980,
RUS,Russia,1.0,1.0,1981,
RUS,Russia,1.0,1.0,1982,
RUS,Russia,1.0,1.0,1983,
RUS,Russia,1.0,1.0,1984,
RUS,Russia,1.0,1.0,1985,
RUS,Russia,1.0,1.0,1986,
RUS,Russia,1.0,1.0,1987,
RUS,Russia,1.0,1.0,1988,
RUS,Russia,1.0,1.0,1989,
RUS,Russia,1.0,1.0,1990,
RUS,Russia,1.0,1.0,1991,
RUS,Russia,1.0,1.0,1992,
RUS,Russia,1.0,1.0,1993,
RUS,Russia,1.0,1.0,1994,
RUS,Russia,1.0,1.0,1995,
RUS,Russia,1.0,1.0,1996,
RUS,Russia,1.0,1.0,1997,
RUS,Russia,1.0,1.0,1998,
RUS,Russia,1.0,1.0,1999,
RUS,Russia,1.0,1.0,2000,
RUS,Russia,1.0,1.0,2001,
RUS,Russia,1.0,1.0,2002,
RUS,Russia,1.0,1.0,2003,
RUS,Russia,1.0,1.0,2004,
RUS,Russia,1.0,1.0,2005,
RUS,Russia,1.0,1.0,2006,
RUS,Russia,1.0,1.0,2007,
RUS,Russia,1.0,1.0,2008,
RUS,Russia,1.0,1.0,2009,
RUS,Russia,1.0,1.0,2010,
RUS,Russia,1.0,1.0,2011,
RUS,Russia,1.0,1.0,2012,
RUS,Russia,1.0,1.0,2013,
RUS,Russia,1.0,1.0,2014,
RUS,Russia,2.0,2.0,1870,
RUS,Russia,2.0,2.0,1871,
RUS,Russia,2.0,2.0,1872,
RUS,Russia,2.0,2.0,1873,
RUS,Russia,2.0,2.0,1874,
RUS,Russia,2.0,2.0,1875,
RUS,Russia,2.0,2.0,1876,
RUS,Russia,2.0,2.0,1877,
RUS,Russia,2.0,2.0,1878,
RUS,Russia,2.0,2.0,1879,
RUS,Russia,2.0,2.0,1880,
RUS,Russia,2.0,2.0,1881,
RUS,Russia,2.0,2.0,1882,
RUS,Russia,2.0,2.0,1883,
RUS,Russia,2.0,2.0,1884,
RUS,Russia,2.0,2.0,1885,
RUS,Russia,2.0,2.0,1886,
RUS,Russia,2.0,2.0,1887,
RUS,Russia,2.0,2.0,1888,
RUS,Russia,2.0,2.0,1889,
RUS,Russia,2.0,2.0,1890,
RUS,Russia,2.0,2.0,1891,
RUS,Russia,2.0,2.0,1892,
RUS,Russia,2.0,2.0,1893,
RUS,Russia,2.0,2.0,1894,
RUS,Russia,2.0,2.0,1895,
RUS,Russia,2.0,2.0,1896,
RUS,Russia,2.0,2.0,1897,
RUS,Russia,2.0,2.0,1898,
RUS,Russia,2.0,2.0,1899,
RUS,Russia,2.0,2.0,1900,
RUS,Russia,2.0,2.0,1901,
RUS,Russia,2.0,2.0,1902,
RUS,Russia,2.0,2.0,1903,
RUS,Russia,2.0,2.0,1904,
RUS,Russia,2.0,2.0,1905,
RUS,Russia,2.0,2.0,1906,
RUS,Russia,2.0,2.0,1907,
RUS,Russia,2.0,2.0,1908,
RUS,Russia,2.0,2.0,1909,
RUS,Russia,2.0,2.0,1910,
RUS,Russia,2.0,2.0,1911,
RUS,Russia,2.0,2.0,1912,
RUS,Russia,2.0,2.0,1913,
RUS,Russia,2.0,2.0,1914,
RUS,Russia,2.0,2.0,1915,
RUS,Russia,2.0,2.0,1916,
RUS,Russia,2.0,2.0,1917,
RUS,Russia,2.0,2.0,1918,
RUS,Russia,2.0,2.0,1919,
RUS,Russia,2.0,2.0,1920,
RUS,Russia,2.0,2.0,1921,
RUS,Russia,2.0,2.0,1922,
RUS,Russia,2.0,2.0,1923,
RUS,Russia,2.0,2.0,1924,
RUS,Russia,2.0,2.0,1925,
RUS,Russia,2.0,2.0,1926,
RUS,Russia,2.0,2.0,1927,
RUS,Russia,2.0,2.0,1928,
RUS,Russia,2.0,2.0,1929,
RUS,Russia,2.0,2.0,1930,
RUS,Russia,2.0,2.0,1931,
RUS,Russia,2.0,2.0,1932,
RUS,Russia,2.0,2.0,1933,
RUS,Russia,2.0,2.0,1934,
RUS,Russia,2.0,2.0,1935,
RUS,Russia,2.0,2.0,1936,
RUS,Russia,2.0,2.0,1937,
RUS,Russia,2.0,2.0,1938,
RUS,Russia,2.0,2.0,1939,
RUS,Russia,2.0,2.0,1940,
RUS,Russia,2.0,2.0,1941,
RUS,Russia,2.0,2.0,1942,
RUS,Russia,2.0,2.0,1943,
RUS,Russia,2.0,2.0,1944,
RUS,Russia,2.0,2.0,1945,
RUS,Russia,2.0,2.0,1946,
RUS,Russia,2.0,2.0,1947,
RUS,Russia,2.0,2.0,1948,
RUS,Russia,2.0,2.0,1949,
RUS,Russia,2.0,2.0,1950,
RUS,Russia,2.0,2.0,1951,
RUS,Russia,2.0,2.0,1952,
RUS,Russia,2.0,2.0,1953,
RUS,Russia,2.0,2.0,1954,
RUS,Russia,2.0,2.0,1955,
RUS,Russia,2.0,2.0,1956,
RUS,Russia,2.0,2.0,1957,
RUS,Russia,2.0,2.0,1958,
RUS,Russia,2.0,2.0,1959,
RUS,Russia,2.0,2.0,1960,146.7
RUS,Russia,2.0,2.0,1961,210.7
RUS,Russia,2.0,2.0,1962,262.4
RUS,Russia,2.0,2.0,1963,
RUS,Russia,2.0,2.0,1964,
RUS,Russia,2.0,2.0,1965,
RUS,Russia,2.0,2.0,1966,
RUS,Russia,2.0,2.0,1967,
RUS,Russia,2.0,2.0,1968,
RUS,Russia,2.0,2.0,1969,
RUS,Russia,2.0,2.0,1970,
RUS,Russia,2.0,2.0,1971,
RUS,Russia,2.0,2.0,1972,
RUS,Russia,2.0,2.0,1973,
RUS,Russia,2.0,2.0,1974,
RUS,Russia,2.0,2.0,1975,
RUS,Russia,2.0,2.0,1976,
RUS,Russia,2.0,2.0,1977,
RUS,Russia,2.0,2.0,1978,
RUS,Russia,2.0,2.0,1979,
RUS,Russia,2.0,2.0,1980,
RUS,Russia,2.0,2.0,1981,38723.8898811827
RUS,Russia,2.0,2.0,1982,36727.1581524703
RUS,Russia,2.0,2.0,1983,36229.3569107589
RUS,Russia,2.0,2.0,1984,40475.9039333501
