country_code,country,source1,source2,variable,imports
GFR,German Federal Republic,1.0,1.0,1897,
GFR,German Federal Republic,1.0,1.0,1898,
GFR,German Federal Republic,1.0,1.0,1899,
GFR,German Federal Republic,1.0,1.0,1900,
GFR,German Federal Republic,1.0,1.0,1901,
GFR,German Federal Republic,1.0,1.0,1902,
GFR,German Federal Republic,1.0,1.0,1903,
GFR,German Federal Republic,1.0,1.0,1904,
GFR,German Federal Republic,1.0,1.0,1905,
GFR,German Federal Republic,1.0,1.0,1906,
GFR,German Federal Republic,1.0,1.0,1907,
GFR,German Federal Republic,1.0,1.0,1908,
GFR,German Federal Republic,1.0,1.0,1909,
GFR,German Federal Republic,1.0,1.0,1910,
GFR,German Federal Republic,1.0,1.0,1911,
GFR,German Federal Republic,1.0,1.0,1912,
GFR,German Federal Republic,1.0,1.0,1913,
GFR,German Federal Republic,1.0,1.0,1914,
GFR,German Federal Republic,1.0,1.0,1915,
GFR,German Federal Republic,1.0,1.0,1916,
GFR,German Federal Republic,1.0,1.0,1917,
GFR,German Federal Republic,1.0,1.0,1918,
GFR,German Federal Republic,1.0,1.0,1919,
GFR,German Federal Republic,1.0,1.0,1920,
GFR,German Federal Republic,1.0,1.0,1921,
GFR,German Federal Republic,1.0,1.0,1922,
GFR,German Federal Republic,1.0,1.0,1923,
GFR,German Federal Republic,1.0,1.0,1924,
GFR,German Federal Republic,1.0,1.0,1925,
GFR,German Federal Republic,1.0,1.0,1926,
GFR,German Federal Republic,1.0,1.0,1927,
GFR,German Federal Republic,1.0,1.0,1928,
GFR,German Federal Republic,1.0,1.0,1929,
GFR,German Federal Republic,1.0,1.0,1930,
GFR,German Federal Republic,1.0,1.0,1931,
GFR,German Federal Republic,1.0,1.0,1932,
GFR,German Federal Republic,1.0,1.0,1933,
GFR,German Federal Republic,1.0,1.0,1934,
GFR,German Federal Republic,1.0,1.0,1935,
GFR,German Federal Republic,1.0,1.0,1936,
GFR,German Federal Republic,1.0,1.0,1937,
GFR,German Federal Republic,1.0,1.0,1938,
GFR,German Federal Republic,1.0,1.0,1939,
GFR,German Federal Republic,1.0,1.0,1940,
GFR,German Federal Republic,1.0,1.0,1941,
GFR,German Federal Republic,1.0,1.0,1942,
GFR,German Federal Republic,1.0,1.0,1943,
GFR,German Federal Republic,1.0,1.0,1944,
GFR,German Federal Republic,1.0,1.0,1945,
GFR,German Federal Republic,1.0,1.0,1946,
GFR,German Federal Republic,1.0,1.0,1947,
GFR,German Federal Republic,1.0,1.0,1948,
GFR,German Federal Republic,1.0,1.0,1949,
GFR,German Federal Republic,1.0,1.0,1950,
GFR,German Federal Republic,1.0,1.0,1951,
GFR,German Federal Republic,1.0,1.0,1952,
GFR,German Federal Republic,1.0,1.0,1953,
GFR,German Federal Republic,1.0,1.0,1954,
GFR,German Federal Republic,1.0,1.0,1955,5680.0
GFR,German Federal Republic,1.0,1.0,1956,6530.0
GFR,German Federal Republic,1.0,1.0,1957,7420.0
GFR,German Federal Republic,1.0,1.0,1958,7290.0
GFR,German Federal Republic,1.0,1.0,1959,8370.0
GFR,German Federal Republic,1.0,1.0,1960,
GFR,German Federal Republic,1.0,1.0,1961,
GFR,German Federal Republic,1.0,1.0,1962,
GFR,German Federal Republic,1.0,1.0,1963,
GFR,German Federal Republic,1.0,1.0,1964,
GFR,German Federal Republic,1.0,1.0,1965,
GFR,German Federal Republic,1.0,1.0,1966,
GFR,German Federal Republic,1.0,1.0,1967,
GFR,German Federal Republic,1.0,1.0,1968,
GFR,German Federal Republic,1.0,1.0,1969,
GFR,German Federal Republic,1.0,1.0,1970,
GFR,German Federal Republic,1.0,1.0,1971,
GFR,German Federal Republic,1.0,1.0,1972,
GFR,German Federal Republic,1.0,1.0,1973,
GFR,German Federal Republic,1.0,1.0,1974,
GFR,German Federal Republic,1.0,1.0,1975,
GFR,German Federal Republic,1.0,1.0,1976,
GFR,German Federal Republic,1.0,1.0,1977,
GFR,German Federal Republic,1.0,1.0,1978,
GFR,German Federal Republic,1.0,1.0,1979,
GFR,German Federal Republic,1.0,1.0,1980,
GFR,German Federal Republic,1.0,1.0,1981,
GFR,German Federal Republic,1.0,1.0,1982,
GFR,German Federal Republic,1.0,1.0,1983,
GFR,German Federal Republic,1.0,1.0,1984,
GFR,German Federal Republic,1.0,1.0,1985,
GFR,German Federal Republic,1.0,1.0,1986,
GFR,German Federal Republic,1.0,1.0,1987,
GFR,German Federal Republic,1.0,1.0,1988,
GFR,German Federal Republic,1.0,1.0,1989,
GFR,German Federal Republic,1.0,1.0,1990,
GFR,German Federal Republic,1.0,1.0,1991,
GFR,German Federal Republic,1.0,1.0,1992,
GFR,German Federal Republic,1.0,1.0,1993,
GFR,German Federal Republic,1.0,1.0,1994,
GFR,German Federal Republic,1.0,1.0,1995,
GFR,German Federal Republic,1.0,1.0,1996,
GFR,German Federal Republic,1.0,1.0,1997,
GFR,German Federal Republic,1.0,1.0,1998,
GFR,German Federal Republic,1.0,1.0,1999,
GFR,German Federal Republic,1.0,1.0,2000,
GFR,German Federal Republic,1.0,1.0,2001,
GFR,German Federal Republic,1.0,1.0,2002,
GFR,German Federal Republic,1.0,1.0,2003,
GFR,German Federal Republic,1.0,1.0,2004,
GFR,German Federal Republic,1.0,1.0,2005,
GFR,German Federal Republic,1.0,1.0,2006,
GFR,German Federal Republic,1.0,1.0,2007,
GFR,German Federal Republic,1.0,1.0,2008,
GFR,German Federal Republic,1.0,1.0,2009,
GFR,German Federal Republic,1.0,1.0,2010,
GFR,German Federal Republic,1.0,1.0,2011,
GFR,German Federal Republic,1.0,1.0,2012,
GFR,German Federal Republic,1.0,1.0,2013,
GFR,German Federal Republic,1.0,1.0,2014,
GMY,Germany,,,1870,
GMY,Germany,,,1871,
GMY,Germany,,,1872,
GMY,Germany,,,1873,
GMY,Germany,,,1874,
GMY,Germany,,,1875,
GMY,Germany,,,1876,
GMY,Germany,,,1877,
GMY,Germany,,,1878,
GMY,Germany,,,1879,
GMY,Germany,,,1880,
GMY,Germany,,,1881,
GMY,Germany,,,1882,
GMY,Germany,,,1883,
GMY,Germany,,,1884,
GMY,Germany,,,1885,
GMY,Germany,,,1886,
GMY,Germany,,,1887,
GMY,Germany,,,1888,
GMY,Germany,,,1889,
GMY,Germany,,,1890,
GMY,Germany,,,1891,
GMY,Germany,,,1892,
GMY,Germany,,,1893,
GMY,Germany,,,1894,
GMY,Germany,,,1895,
GMY,Germany,,,1896,
GMY,Germany,,,1897,
GMY,Germany,,,1898,
GMY,Germany,,,1899,
GMY,Germany,,,1900,
GMY,Germany,,,1901,
GMY,Germany,,,1902,
GMY,Germany,,,1903,
GMY,Germany,,,1904,
GMY,Germany,,,1905,
GMY,Germany,,,1906,
GMY,Germany,,,1907,
GMY,Germany,,,1908,
GMY,Germany,,,1909,
GMY,Germany,,,1910,
GMY,Germany,,,1911,
GMY,Germany,,,1912,
GMY,Germany,,,1913,
GMY,Germany,,,1914,
GMY,Germany,,,1915,
GMY,Germany,,,1916,
GMY,Germany,,,1917,
GMY,Germany,,,1918,
GMY,Germany,,,1919,
GMY,Germany,,,1920,
GMY,Germany,,,1921,
GMY,Germany,,,1922,
GMY,Germany,,,1923,
GMY,Germany,,,1924,
GMY,Germany,,,1925,
GMY,Germany,,,1926,
GMY,Germany,,,1927,
GMY,Germany,,,1928,
GMY,Germany,,,1929,
GMY,Germany,,,1930,
GMY,Germany,,,1931,
GMY,Germany,,,1932,
GMY,Germany,,,1933,
GMY,Germany,,,1934,
GMY,Germany,,,1935,
GMY,Germany,,,1936,
GMY,Germany,,,1937,
GMY,Germany,,,1938,
GMY,Germany,,,1939,
GMY,Germany,,,1940,
GMY,Germany,,,1941,
GMY,Germany,,,1942,
GMY,Germany,,,1943,
GMY,Germany,,,1944,
GMY,Germany,,,1945,
GMY,Germany,,,1946,
GMY,Germany,,,1947,
GMY,Germany,,,1948,
GMY,Germany,,,1949,
GMY,Germany,,,1950,
GMY,Germany,,,1951,
GMY,Germany,,,1952,
GMY,Germany,,,1953,
GMY,Germany,,,1954,
GMY,Germany,,,1955,
GMY,Germany,,,1956,
GMY,Germany,,,1957,
GMY,Germany,,,1958,
GMY,Germany,,,1959,
GMY,Germany,,,1960,
GMY,Germany,,,1961,
GMY,Germany,,,1962,
GMY,Germany,,,1963,
GMY,Germany,,,1964,
GMY,Germany,,,1965,
GMY,Germany,,,1966,
GMY,Germany,,,1967,
GMY,Germany,,,1968,
GMY,Germany,,,1969,
GMY,Germany,,,1970,
GMY,Germany,,,1971,
GMY,Germany,,,1972,
GMY,Germany,,,1973,
GMY,Germany,,,1974,
GMY,Germany,,,1975,
GMY,Germany,,,1976,
GMY,Germany,,,1977,
GMY,Germany,,,1978,
GMY,Germany,,,1979,
GMY,Germany,,,1980,
GMY,Germany,,,1981,
GMY,Germany,,,1982,
GMY,Germany,,,1983,
GMY,Germany,,,1984,
GMY,Germany,,,1985,
GMY,Germany,,,1986,
GMY,Germany,,,1987,
GMY,Germany,,,1988,
GMY,Germany,,,1989,
GMY,Germany,,,1990,
GMY,Germany,,,1991,
GMY,Germany,,,1992,
GMY,Germany,,,1993,
GMY,Germany,,,1994,
GMY,Germany,,,1995,
GMY,Germany,,,1996,
GMY,Germany,,,1997,
GMY,Germany,,,1998,
GMY,Germany,,,1999,
GMY,Germany,,,2000,
GMY,Germany,,,2001,
GMY,Germany,,,2002,
GMY,Germany,,,2003,
GMY,Germany,,,2004,
GMY,Germany,,,2005,
GMY,Germany,,,2006,
GMY,Germany,,,2007,
GMY,Germany,,,2008,
GMY,Germany,,,2009,
GMY,Germany,,,2010,
GMY,Germany,,,2011,
GMY,Germany,,,2012,
GMY,Germany,,,2013,
GMY,Germany,,,2014,
GMY,Germany,1.0,1.0,1870,484.23001098632795
GMY,Germany,1.0,1.0,1871,502.299987792969
GMY,Germany,1.0,1.0,1872,520.3800048828119
GMY,Germany,1.0,1.0,1873,538.460021972656
GMY,Germany,1.0,1.0,1874,556.530029296875
GMY,Germany,1.0,1.0,1875,574.6099853515619
GMY,Germany,1.0,1.0,1876,592.690002441406
GMY,Germany,1.0,1.0,1877,610.760009765625
GMY,Germany,1.0,1.0,1878,628.840026855469
GMY,Germany,1.0,1.0,1879,646.919982910156
GMY,Germany,1.0,1.0,1880,671.320007324219
GMY,Germany,1.0,1.0,1881,705.1900024414059
GMY,Germany,1.0,1.0,1882,744.8200073242191
GMY,Germany,1.0,1.0,1883,776.760009765625
GMY,Germany,1.0,1.0,1884,776.0700073242191
GMY,Germany,1.0,1.0,1885,700.780029296875
GMY,Germany,1.0,1.0,1886,679.4326171875
GMY,Germany,1.0,1.0,1887,724.708618164062
GMY,Germany,1.0,1.0,1888,767.2169799804691
GMY,Germany,1.0,1.0,1889,944.7058715820309
GMY,Germany,1.0,1.0,1890,993.0232543945309
GMY,Germany,1.0,1.0,1891,965.3488159179691
GMY,Germany,1.0,1.0,1892,941.314575195312
GMY,Germany,1.0,1.0,1893,938.862548828125
GMY,Germany,1.0,1.0,1894,929.7169799804691
GMY,Germany,1.0,1.0,1895,1011.90478515625
GMY,Germany,1.0,1.0,1896,1018.20330810547
GMY,Germany,1.0,1.0,1897,1098.82629394531
GMY,Germany,1.0,1.0,1898,1185.98132324219
GMY,Germany,1.0,1.0,1899,1273.42651367188
GMY,Germany,1.0,1.0,1900,1398.1481933593802
GMY,Germany,1.0,1.0,1901,1263.63635253906
GMY,Germany,1.0,1.0,1902,1324.94116210938
GMY,Germany,1.0,1.0,1903,1409.15490722656
GMY,Germany,1.0,1.0,1904,1502.1276855468802
GMY,Germany,1.0,1.0,1905,1701.6706542968802
GMY,Germany,1.0,1.0,1906,1914.31982421875
GMY,Germany,1.0,1.0,1907,2077.197265625
GMY,Germany,1.0,1.0,1908,1824.52380371094
GMY,Germany,1.0,1.0,1909,2028.33337402344
GMY,Germany,1.0,1.0,1910,2327.5
GMY,Germany,1.0,1.0,1911,2300.0
GMY,Germany,1.0,1.0,1912,2541.42846679688
GMY,Germany,1.0,1.0,1913,2569.59301757812
GMY,Germany,1.0,1.0,1914,
GMY,Germany,1.0,1.0,1915,
GMY,Germany,1.0,1.0,1916,
GMY,Germany,1.0,1.0,1917,
GMY,Germany,1.0,1.0,1918,
GMY,Germany,1.0,1.0,1919,
GMY,Germany,1.0,1.0,1920,935.8099975585941
GMY,Germany,1.0,1.0,1921,1365.38000488281
GMY,Germany,1.0,1.0,1922,1498.36999511719
GMY,Germany,1.0,1.0,1923,1463.5500488281198
GMY,Germany,1.0,1.0,1924,2167.78051757812
GMY,Germany,1.0,1.0,1925,2951.67797851562
GMY,Germany,1.0,1.0,1926,2380.05712890625
GMY,Germany,1.0,1.0,1927,3381.17846679688
GMY,Germany,1.0,1.0,1928,3340.73022460938
GMY,Germany,1.0,1.0,1929,3201.66674804688
GMY,Germany,1.0,1.0,1930,2480.916015625
GMY,Germany,1.0,1.0,1931,1589.55578613281
GMY,Germany,1.0,1.0,1932,1108.05029296875
GMY,Germany,1.0,1.0,1933,1282.88073730469
GMY,Germany,1.0,1.0,1934,1752.36218261719
GMY,Germany,1.0,1.0,1935,1667.0
GMY,Germany,1.0,1.0,1936,1699.43591308594
GMY,Germany,1.0,1.0,1937,2198.6328125
GMY,Germany,1.0,1.0,1938,2222.0
GMY,Germany,1.0,1.0,1939,2086.13793945312
GMY,Germany,1.0,1.0,1940,2005.6022949218802
GMY,Germany,1.0,1.0,1941,351.112915039062
GMY,Germany,1.0,1.0,1942,3504.83862304688
GMY,Germany,1.0,1.0,1943,3329.83862304688
GMY,Germany,1.0,1.0,1944,2753.22583007812
GMY,Germany,1.0,1.0,1945,
GMY,Germany,1.0,1.0,1946,
GMY,Germany,1.0,1.0,1947,
GMY,Germany,1.0,1.0,1948,
GMY,Germany,1.0,1.0,1949,
GMY,Germany,1.0,1.0,1950,
GMY,Germany,1.0,1.0,1951,
GMY,Germany,1.0,1.0,1952,
GMY,Germany,1.0,1.0,1953,
GMY,Germany,1.0,1.0,1954,
GMY,Germany,1.0,1.0,1955,
GMY,Germany,1.0,1.0,1956,
GMY,Germany,1.0,1.0,1957,
GMY,Germany,1.0,1.0,1958,
GMY,Germany,1.0,1.0,1959,
GMY,Germany,1.0,1.0,1960,
GMY,Germany,1.0,1.0,1961,
GMY,Germany,1.0,1.0,1962,
GMY,Germany,1.0,1.0,1963,
GMY,Germany,1.0,1.0,1964,
GMY,Germany,1.0,1.0,1965,
GMY,Germany,1.0,1.0,1966,
GMY,Germany,1.0,1.0,1967,
GMY,Germany,1.0,1.0,1968,
GMY,Germany,1.0,1.0,1969,
GMY,Germany,1.0,1.0,1970,
GMY,Germany,1.0,1.0,1971,
GMY,Germany,1.0,1.0,1972,
GMY,Germany,1.0,1.0,1973,
GMY,Germany,1.0,1.0,1974,
GMY,Germany,1.0,1.0,1975,
GMY,Germany,1.0,1.0,1976,
GMY,Germany,1.0,1.0,1977,
GMY,Germany,1.0,1.0,1978,
GMY,Germany,1.0,1.0,1979,
GMY,Germany,1.0,1.0,1980,
GMY,Germany,1.0,1.0,1981,
GMY,Germany,1.0,1.0,1982,
GMY,Germany,1.0,1.0,1983,
GMY,Germany,1.0,1.0,1984,
GMY,Germany,1.0,1.0,1985,
GMY,Germany,1.0,1.0,1986,
GMY,Germany,1.0,1.0,1987,
GMY,Germany,1.0,1.0,1988,
GMY,Germany,1.0,1.0,1989,
GMY,Germany,1.0,1.0,1990,
GMY,Germany,1.0,1.0,1991,
GMY,Germany,1.0,1.0,1992,
GMY,Germany,1.0,1.0,1993,
GMY,Germany,1.0,1.0,1994,
GMY,Germany,1.0,1.0,1995,
GMY,Germany,1.0,1.0,1996,
GMY,Germany,1.0,1.0,1997,
GMY,Germany,1.0,1.0,1998,
GMY,Germany,1.0,1.0,1999,
GMY,Germany,1.0,1.0,2000,
GMY,Germany,1.0,1.0,2001,
GMY,Germany,1.0,1.0,2002,
GMY,Germany,1.0,1.0,2003,
GMY,Germany,1.0,1.0,2004,
GMY,Germany,1.0,1.0,2005,
GMY,Germany,1.0,1.0,2006,
GMY,Germany,1.0,1.0,2007,
GMY,Germany,1.0,1.0,2008,
GMY,Germany,1.0,1.0,2009,
GMY,Germany,1.0,1.0,2010,
GMY,Germany,1.0,1.0,2011,
GMY,Germany,1.0,1.0,2012,
GMY,Germany,1.0,1.0,2013,
GMY,Germany,1.0,1.0,2014,
GMY,Germany,2.0,2.0,1870,
GMY,Germany,2.0,2.0,1871,
GMY,Germany,2.0,2.0,1872,
GMY,Germany,2.0,2.0,1873,
GMY,Germany,2.0,2.0,1874,
GMY,Germany,2.0,2.0,1875,
GMY,Germany,2.0,2.0,1876,
GMY,Germany,2.0,2.0,1877,
GMY,Germany,2.0,2.0,1878,
GMY,Germany,2.0,2.0,1879,
GMY,Germany,2.0,2.0,1880,
GMY,Germany,2.0,2.0,1881,
GMY,Germany,2.0,2.0,1882,
GMY,Germany,2.0,2.0,1883,
GMY,Germany,2.0,2.0,1884,
GMY,Germany,2.0,2.0,1885,
GMY,Germany,2.0,2.0,1886,
GMY,Germany,2.0,2.0,1887,
GMY,Germany,2.0,2.0,1888,
GMY,Germany,2.0,2.0,1889,
GMY,Germany,2.0,2.0,1890,
GMY,Germany,2.0,2.0,1891,
GMY,Germany,2.0,2.0,1892,
GMY,Germany,2.0,2.0,1893,
GMY,Germany,2.0,2.0,1894,
GMY,Germany,2.0,2.0,1895,
GMY,Germany,2.0,2.0,1896,
GMY,Germany,2.0,2.0,1897,
GMY,Germany,2.0,2.0,1898,
GMY,Germany,2.0,2.0,1899,
GMY,Germany,2.0,2.0,1900,
GMY,Germany,2.0,2.0,1901,
GMY,Germany,2.0,2.0,1902,
GMY,Germany,2.0,2.0,1903,
GMY,Germany,2.0,2.0,1904,
GMY,Germany,2.0,2.0,1905,
GMY,Germany,2.0,2.0,1906,
GMY,Germany,2.0,2.0,1907,
GMY,Germany,2.0,2.0,1908,
GMY,Germany,2.0,2.0,1909,
GMY,Germany,2.0,2.0,1910,
GMY,Germany,2.0,2.0,1911,
GMY,Germany,2.0,2.0,1912,
GMY,Germany,2.0,2.0,1913,
GMY,Germany,2.0,2.0,1914,
GMY,Germany,2.0,2.0,1915,
GMY,Germany,2.0,2.0,1916,
GMY,Germany,2.0,2.0,1917,
GMY,Germany,2.0,2.0,1918,
GMY,Germany,2.0,2.0,1919,
GMY,Germany,2.0,2.0,1920,
GMY,Germany,2.0,2.0,1921,
GMY,Germany,2.0,2.0,1922,
GMY,Germany,2.0,2.0,1923,
GMY,Germany,2.0,2.0,1924,
GMY,Germany,2.0,2.0,1925,
GMY,Germany,2.0,2.0,1926,
GMY,Germany,2.0,2.0,1927,
GMY,Germany,2.0,2.0,1928,
GMY,Germany,2.0,2.0,1929,
GMY,Germany,2.0,2.0,1930,
GMY,Germany,2.0,2.0,1931,
GMY,Germany,2.0,2.0,1932,
GMY,Germany,2.0,2.0,1933,
GMY,Germany,2.0,2.0,1934,
GMY,Germany,2.0,2.0,1935,
GMY,Germany,2.0,2.0,1936,
GMY,Germany,2.0,2.0,1937,
GMY,Germany,2.0,2.0,1938,
GMY,Germany,2.0,2.0,1939,
GMY,Germany,2.0,2.0,1940,
GMY,Germany,2.0,2.0,1941,
GMY,Germany,2.0,2.0,1942,
GMY,Germany,2.0,2.0,1943,
GMY,Germany,2.0,2.0,1944,
GMY,Germany,2.0,2.0,1945,
GMY,Germany,2.0,2.0,1946,
GMY,Germany,2.0,2.0,1947,
GMY,Germany,2.0,2.0,1948,
GMY,Germany,2.0,2.0,1949,
GMY,Germany,2.0,2.0,1950,
GMY,Germany,2.0,2.0,1951,
GMY,Germany,2.0,2.0,1952,
GMY,Germany,2.0,2.0,1953,
GMY,Germany,2.0,2.0,1954,
GMY,Germany,2.0,2.0,1955,
GMY,Germany,2.0,2.0,1956,
GMY,Germany,2.0,2.0,1957,
GMY,Germany,2.0,2.0,1958,
GMY,Germany,2.0,2.0,1959,
GMY,Germany,2.0,2.0,1960,10013.0
GMY,Germany,2.0,2.0,1961,10882.0
GMY,Germany,2.0,2.0,1962,12240.0
GMY,Germany,2.0,2.0,1963,12952.0
GMY,Germany,2.0,2.0,1964,14635.0
GMY,Germany,2.0,2.0,1965,17536.0
GMY,Germany,2.0,2.0,1966,18155.0
GMY,Germany,2.0,2.0,1967,17537.0
GMY,Germany,2.0,2.0,1968,20297.0
GMY,Germany,2.0,2.0,1969,25108.0
GMY,Germany,2.0,2.0,1970,29956.0
GMY,Germany,2.0,2.0,1971,34401.0
GMY,Germany,2.0,2.0,1972,40381.1
GMY,Germany,2.0,2.0,1973,54908.1
GMY,Germany,2.0,2.0,1974,69602.2
GMY,Germany,2.0,2.0,1975,74919.7
GMY,Germany,2.0,2.0,1976,88140.0
GMY,Germany,2.0,2.0,1977,101418.7
GMY,Germany,2.0,2.0,1978,121804.7
GMY,Germany,2.0,2.0,1979,159835.1
GMY,Germany,2.0,2.0,1980,188003.8
GMY,Germany,2.0,2.0,1981,163891.8
GMY,Germany,2.0,2.0,1982,155372.2
GMY,Germany,2.0,2.0,1983,152936.8
GMY,Germany,2.0,2.0,1984,153002.5
GMY,Germany,2.0,2.0,1985,158485.1
GMY,Germany,2.0,2.0,1986,191065.3
GMY,Germany,2.0,2.0,1987,228336.0
GMY,Germany,2.0,2.0,1988,250553.8
GMY,Germany,2.0,2.0,1989,269666.32420166803
GMY,Germany,2.0,2.0,1990,346464.091235484
GMY,Germany,2.0,2.0,1991,390110.720484045
GMY,Germany,2.0,2.0,1992,403878.810699869
GMY,Germany,2.0,2.0,1993,329783.61459124397
GMY,Germany,2.0,2.0,1994,371579.161581088
GMY,Germany,2.0,2.0,1995,443776.52557421604
GMY,Germany,2.0,2.0,1996,444548.284623845
GMY,Germany,2.0,2.0,1997,436483.96021409996
GMY,Germany,2.0,2.0,1998,463280.989170717
GMY,Germany,2.0,2.0,1999,464286.369070141
GMY,Germany,2.0,2.0,2000,500283.31899999996
GMY,Germany,2.0,2.0,2001,492658.624948612
GMY,Germany,2.0,2.0,2002,493637.955
GMY,Germany,2.0,2.0,2003,596483.029
GMY,Germany,2.0,2.0,2004,718242.7890000001
GMY,Germany,2.0,2.0,2005,776937.5390000001
GMY,Germany,2.0,2.0,2006,907448.0815
GMY,Germany,2.0,2.0,2007,1055849.1022
GMY,Germany,2.0,2.0,2008,1185755.2004
GMY,Germany,2.0,2.0,2009,925804.3582
GMY,Germany,2.0,2.0,2010,1042433.7244
GMY,Germany,2.0,2.0,2011,1240151.4101
GMY,Germany,2.0,2.0,2012,1148937.7695
GMY,Germany,2.0,2.0,2013,1176956.8128
GMY,Germany,2.0,2.0,2014,1202804.2925
HUN,Hungary,,,1870,
HUN,Hungary,,,1871,
HUN,Hungary,,,1872,
HUN,Hungary,,,1873,
HUN,Hungary,,,1874,
HUN,Hungary,,,1875,
HUN,Hungary,,,1876,
HUN,Hungary,,,1877,
HUN,Hungary,,,1878,
HUN,Hungary,,,1879,
HUN,Hungary,,,1880,
HUN,Hungary,,,1881,
HUN,Hungary,,,1882,
HUN,Hungary,,,1883,
HUN,Hungary,,,1884,
HUN,Hungary,,,1885,
HUN,Hungary,,,1886,
HUN,Hungary,,,1887,
HUN,Hungary,,,1888,
HUN,Hungary,,,1889,
HUN,Hungary,,,1890,
HUN,Hungary,,,1891,
HUN,Hungary,,,1892,
HUN,Hungary,,,1893,
HUN,Hungary,,,1894,
HUN,Hungary,,,1895,
HUN,Hungary,,,1896,
HUN,Hungary,,,1897,
HUN,Hungary,,,1898,
HUN,Hungary,,,1899,
HUN,Hungary,,,1900,
HUN,Hungary,,,1901,
HUN,Hungary,,,1902,
HUN,Hungary,,,1903,
HUN,Hungary,,,1904,
HUN,Hungary,,,1905,
HUN,Hungary,,,1906,
HUN,Hungary,,,1907,
HUN,Hungary,,,1908,
HUN,Hungary,,,1909,
HUN,Hungary,,,1910,
HUN,Hungary,,,1911,
HUN,Hungary,,,1912,
HUN,Hungary,,,1913,
HUN,Hungary,,,1914,
HUN,Hungary,,,1915,
HUN,Hungary,,,1916,
HUN,Hungary,,,1917,
HUN,Hungary,,,1918,
HUN,Hungary,,,1919,
HUN,Hungary,,,1920,
HUN,Hungary,,,1921,
HUN,Hungary,,,1922,
HUN,Hungary,,,1923,
HUN,Hungary,,,1924,
HUN,Hungary,,,1925,
HUN,Hungary,,,1926,
HUN,Hungary,,,1927,
HUN,Hungary,,,1928,
HUN,Hungary,,,1929,
HUN,Hungary,,,1930,
HUN,Hungary,,,1931,
HUN,Hungary,,,1932,
HUN,Hungary,,,1933,
HUN,Hungary,,,1934,
HUN,Hungary,,,1935,
HUN,Hungary,,,1936,
HUN,Hungary,,,1937,
HUN,Hungary,,,1938,
HUN,Hungary,,,1939,
HUN,Hungary,,,1940,
HUN,Hungary,,,1941,
HUN,Hungary,,,1942,
HUN,Hungary,,,1943,
HUN,Hungary,,,1944,
HUN,Hungary,,,1945,
HUN,Hungary,,,1946,
HUN,Hungary,,,1947,
HUN,Hungary,,,1948,
HUN,Hungary,,,1949,
HUN,Hungary,,,1950,
HUN,Hungary,,,1951,
HUN,Hungary,,,1952,
HUN,Hungary,,,1953,
HUN,Hungary,,,1954,
HUN,Hungary,,,1955,
HUN,Hungary,,,1956,
HUN,Hungary,,,1957,
HUN,Hungary,,,1958,
HUN,Hungary,,,1959,
HUN,Hungary,,,1960,
HUN,Hungary,,,1961,
HUN,Hungary,,,1962,
HUN,Hungary,,,1963,
HUN,Hungary,,,1964,
HUN,Hungary,,,1965,
HUN,Hungary,,,1966,
HUN,Hungary,,,1967,
HUN,Hungary,,,1968,
HUN,Hungary,,,1969,
HUN,Hungary,,,1970,
HUN,Hungary,,,1971,
HUN,Hungary,,,1972,
HUN,Hungary,,,1973,
HUN,Hungary,,,1974,
HUN,Hungary,,,1975,
HUN,Hungary,,,1976,
HUN,Hungary,,,1977,
HUN,Hungary,,,1978,
HUN,Hungary,,,1979,
HUN,Hungary,,,1980,
HUN,Hungary,,,1981,
HUN,Hungary,,,1982,
HUN,Hungary,,,1983,
HUN,Hungary,,,1984,
HUN,Hungary,,,1985,
HUN,Hungary,,,1986,
HUN,Hungary,,,1987,
HUN,Hungary,,,1988,
HUN,Hungary,,,1989,
HUN,Hungary,,,1990,
HUN,Hungary,,,1991,
HUN,Hungary,,,1992,
HUN,Hungary,,,1993,
HUN,Hungary,,,1994,
HUN,Hungary,,,1995,
HUN,Hungary,,,1996,
HUN,Hungary,,,1997,
HUN,Hungary,,,1998,
HUN,Hungary,,,1999,
HUN,Hungary,,,2000,
HUN,Hungary,,,2001,
HUN,Hungary,,,2002,
HUN,Hungary,,,2003,
HUN,Hungary,,,2004,
HUN,Hungary,,,2005,
HUN,Hungary,,,2006,
HUN,Hungary,,,2007,
HUN,Hungary,,,2008,
HUN,Hungary,,,2009,
HUN,Hungary,,,2010,
HUN,Hungary,,,2011,
HUN,Hungary,,,2012,
HUN,Hungary,,,2013,
HUN,Hungary,,,2014,
HUN,Hungary,1.0,1.0,1870,
HUN,Hungary,1.0,1.0,1871,
HUN,Hungary,1.0,1.0,1872,
HUN,Hungary,1.0,1.0,1873,
HUN,Hungary,1.0,1.0,1874,
HUN,Hungary,1.0,1.0,1875,
HUN,Hungary,1.0,1.0,1876,
HUN,Hungary,1.0,1.0,1877,
HUN,Hungary,1.0,1.0,1878,
HUN,Hungary,1.0,1.0,1879,
HUN,Hungary,1.0,1.0,1880,
HUN,Hungary,1.0,1.0,1881,
HUN,Hungary,1.0,1.0,1882,
HUN,Hungary,1.0,1.0,1883,
HUN,Hungary,1.0,1.0,1884,
HUN,Hungary,1.0,1.0,1885,
HUN,Hungary,1.0,1.0,1886,
HUN,Hungary,1.0,1.0,1887,
